SheetName|ListObjectName|ListObjectHeader|Value
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4220 Cost of sales cat goods
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4310 Salaries
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4320 Retirement benefits
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4330 Bonuses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4410 Rent
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4420 Building maintentance
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4430 Rates
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4510 TV advertising
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4520 SEO consultants
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|4530 Sky writing
ChartOfAccounts|tbl_InputChartOfAccounts|Account Code and Description|5110 Income tax expense
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Balance sheet
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 1|Profit and loss
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Equity
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Equity
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Sales
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Sales
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Sales
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Cost of Sales
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Cost of Sales
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 2|Income Taxes
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Non-current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Non-current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Non-current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Non-current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Non-current assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Current liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Non-current liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Non-current liabilities
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Employee Benefits
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Employee Benefits
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Employee Benefits
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Property Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Property Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Property Expenses
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Marketing
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Marketing
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|Marketing
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 3|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Cash & Cash Equivalents
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Cash & Cash Equivalents
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Cash & Cash Equivalents
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Receievables
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Receievables
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Receievables
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Inventory
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Inventory
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Inventory
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Fixed Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Fixed Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Fixed Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Fixed Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Intangible Assets
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Bank overdrafts
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Bank overdrafts
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|creditors
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|creditors
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Loans
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|Loans
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 4|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|Cash at Bank
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|Cash at Bank
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|Cash at Bank
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
ChartOfAccounts|tbl_InputChartOfAccounts|Account Category 5|
SortOrderAcctCat1|tbl_Sort1|Account Category 1|Profit and loss
SortOrderAcctCat1|tbl_Sort1|Account Category 1|Balance sheet
SortOrderAcctCat1|tbl_Sort1|Sort Order|1
SortOrderAcctCat1|tbl_Sort1|Sort Order|2
SortOrderAcctCat2|tbl_Sort2|Account Category 2|Sales
SortOrderAcctCat2|tbl_Sort2|Account Category 2|Cost of Sales
SortOrderAcctCat2|tbl_Sort2|Account Category 2|Expenses
SortOrderAcctCat2|tbl_Sort2|Account Category 2|Income Taxes
SortOrderAcctCat2|tbl_Sort2|Account Category 2|Assets
SortOrderAcctCat2|tbl_Sort2|Account Category 2|Liabilities
SortOrderAcctCat2|tbl_Sort2|Account Category 2|Equity
SortOrderAcctCat2|tbl_Sort2|Sort Order|1
SortOrderAcctCat2|tbl_Sort2|Sort Order|2
SortOrderAcctCat2|tbl_Sort2|Sort Order|3
SortOrderAcctCat2|tbl_Sort2|Sort Order|4
SortOrderAcctCat2|tbl_Sort2|Sort Order|5
SortOrderAcctCat2|tbl_Sort2|Sort Order|6
SortOrderAcctCat2|tbl_Sort2|Sort Order|7
SortOrderAcctCat3|tbl_Sort3|Account Category 3|Employee Benefits
SortOrderAcctCat3|tbl_Sort3|Account Category 3|Property Expenses
SortOrderAcctCat3|tbl_Sort3|Account Category 3|Marketing
SortOrderAcctCat3|tbl_Sort3|Account Category 3|Current assets
SortOrderAcctCat3|tbl_Sort3|Account Category 3|Non-current assets
SortOrderAcctCat3|tbl_Sort3|Account Category 3|Current liabilities
SortOrderAcctCat3|tbl_Sort3|Account Category 3|Non-current liabilities
SortOrderAcctCat3|tbl_Sort3|Sort Order|1
SortOrderAcctCat3|tbl_Sort3|Sort Order|2
SortOrderAcctCat3|tbl_Sort3|Sort Order|3
SortOrderAcctCat3|tbl_Sort3|Sort Order|4
SortOrderAcctCat3|tbl_Sort3|Sort Order|5
SortOrderAcctCat3|tbl_Sort3|Sort Order|6
SortOrderAcctCat3|tbl_Sort3|Sort Order|7
SortOrderAcctCat4|tbl_Sort4|Account Category 4|Cash & Cash Equivalents
SortOrderAcctCat4|tbl_Sort4|Account Category 4|Receievables
SortOrderAcctCat4|tbl_Sort4|Account Category 4|Inventory
SortOrderAcctCat4|tbl_Sort4|Account Category 4|Fixed Assets
SortOrderAcctCat4|tbl_Sort4|Account Category 4|Intangible Assets
SortOrderAcctCat4|tbl_Sort4|Account Category 4|Bank overdrafts
SortOrderAcctCat4|tbl_Sort4|Account Category 4|creditors
SortOrderAcctCat4|tbl_Sort4|Account Category 4|Loans
SortOrderAcctCat4|tbl_Sort4|Sort Order|1
SortOrderAcctCat4|tbl_Sort4|Sort Order|2
SortOrderAcctCat4|tbl_Sort4|Sort Order|3
SortOrderAcctCat4|tbl_Sort4|Sort Order|4
SortOrderAcctCat4|tbl_Sort4|Sort Order|5
SortOrderAcctCat4|tbl_Sort4|Sort Order|6
SortOrderAcctCat4|tbl_Sort4|Sort Order|7
SortOrderAcctCat4|tbl_Sort4|Sort Order|8
SortOrderAcctCat5|tbl_Sort5|Account Category 5|Cash at Bank
SortOrderAcctCat5|tbl_Sort5|Sort Order|1
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1110 Account Dog Bank
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1120 Account Cat Bank
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1130 Account Kangaroo Bank
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1210 Receivables Labrador State
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1220 Receivables Poodle State
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1230 Receivables Persian State
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1310 Inventory Dog Food
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1320 Inventory Cat Toys
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1330 Inventory Fish Tanks
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1410 Buildings
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1420 Furntiure
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1430 Servers
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1440 Computers
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|1510 Brand
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|2110 Dog Bank overdraft
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|2120 Cat Bank overdraft
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|2210 Creditors for dog goods
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|2220 Creditors for cat goods
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|2310 Loan - Shark 1
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|2320 Loan - Shark 2
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|3110 Share capital
OpeningBalances|tbl_InputOpeningBalalances|Account Code and Description|3120 Retained Earnings
OpeningBalances|tbl_InputOpeningBalalances|Amount|124542319
OpeningBalances|tbl_InputOpeningBalalances|Amount|75614396
OpeningBalances|tbl_InputOpeningBalalances|Amount|24546145
OpeningBalances|tbl_InputOpeningBalalances|Amount|21425409
OpeningBalances|tbl_InputOpeningBalalances|Amount|5633158
OpeningBalances|tbl_InputOpeningBalalances|Amount|64745515
OpeningBalances|tbl_InputOpeningBalalances|Amount|54363775
OpeningBalances|tbl_InputOpeningBalalances|Amount|3124301
OpeningBalances|tbl_InputOpeningBalalances|Amount|2356633
OpeningBalances|tbl_InputOpeningBalalances|Amount|500000392
OpeningBalances|tbl_InputOpeningBalalances|Amount|124521667
OpeningBalances|tbl_InputOpeningBalalances|Amount|14526528
OpeningBalances|tbl_InputOpeningBalalances|Amount|23523592
OpeningBalances|tbl_InputOpeningBalalances|Amount|70000605
OpeningBalances|tbl_InputOpeningBalalances|Amount|-1244476
OpeningBalances|tbl_InputOpeningBalalances|Amount|-1451943
OpeningBalances|tbl_InputOpeningBalalances|Amount|-14123860
OpeningBalances|tbl_InputOpeningBalalances|Amount|-851763
OpeningBalances|tbl_InputOpeningBalalances|Amount|-149999314
OpeningBalances|tbl_InputOpeningBalalances|Amount|-49999672
OpeningBalances|tbl_InputOpeningBalalances|Amount|-399999661
OpeningBalances|tbl_InputOpeningBalalances|Amount|-491253746
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|1
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|2
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|3
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|4
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|5
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|6
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|7
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|8
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|9
JnlMetaData|tbl_InputJnlMetaData|Jnl Prefix|10
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|1210 Receivables Labrador State
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|1230 Receivables Persian State
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|1110 Account Dog Bank
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|1110 Account Dog Bank
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|1120 Account Cat Bank
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|4310 Salaries
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|4210 Cost of sales dog goods
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|4220 Cost of sales cat goods
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|2210 Creditors for dog goods
JnlMetaData|tbl_InputJnlMetaData|Debit Account Code and Description|2220 Creditors for cat goods
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|4110 Sales dog goods
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|4120 Sales cat goods
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|4130 Interest received
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|1210 Receivables Labrador State
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|1230 Receivables Persian State
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|1130 Account Kangaroo Bank
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|2210 Creditors for dog goods
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|2220 Creditors for cat goods
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|1110 Account Dog Bank
JnlMetaData|tbl_InputJnlMetaData|Credit Account Code and Description|1120 Account Cat Bank
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Labrador Sales
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Cat food sales
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Interest Received
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Cash Receipts
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Cash Receipts
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Salaries
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Cost Of Sales Dog Food
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Cost Of Sales Cat Food
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Cash Payments
JnlMetaData|tbl_InputJnlMetaData|Jnl Description|Cash Payments
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|1000000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|130000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|150000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|1000000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|130000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|400000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|200000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|30000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|200000
JnlMetaData|tbl_InputJnlMetaData|Base Amount Total For Month|30000
JnlMetaData|tbl_InputJnlMetaData|Is recurring|True
